geneset	description	link	C	O	E	R	PValue	FDR	overlapGene	OverlapGene_UserID
GO:0001503	ossification	http://amigo.geneontology.org/amigo/term/GO:0001503	149	10	1.70497512437811	5.8651882112635	4.68412234044813e-06	0.00248428815765222	1290;1300;1301;1513;4322;4958;6423;22801;26585;115908	CTHRC1;COL5A2;COL10A1;COL11A1;CTSK;ITGA11;GREM1;MMP13;OMD;SFRP2
GO:0035987	endodermal cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0035987	24	5	0.274626865671642	18.2065217391304	5.67576157273209e-06	0.00271709073233649	1290;1301;1303;3624;4317	COL5A2;COL11A1;COL12A1;INHBA;MMP8
GO:0006508	proteolysis	http://amigo.geneontology.org/amigo/term/GO:0006508	412	16	4.71442786069652	3.3938370620515	6.05453882762674e-06	0.00271709073233649	1513;2191;4312;4314;4317;4320;4322;6318;6423;8038;8710;9622;10699;23581;81792;170690	CORIN;CTSK;ADAMTS16;FAP;CASP14;MMP1;MMP3;MMP8;MMP11;MMP13;SERPINB4;SFRP2;ADAM12;ADAMTS12;SERPINB7;KLK4
GO:0001706	endoderm formation	http://amigo.geneontology.org/amigo/term/GO:0001706	28	5	0.320398009950249	15.6055900621118	1.26830849888071e-05	0.00528522270176433	1290;1301;1303;3624;4317	COL5A2;COL11A1;COL12A1;INHBA;MMP8
GO:0061448	connective tissue development	http://amigo.geneontology.org/amigo/term/GO:0061448	110	8	1.25870646766169	6.35573122529644	2.67353065455112e-05	0.0100035765589929	579;1300;1301;4322;6423;8710;26585;81792	COL10A1;COL11A1;GREM1;MMP13;NKX3-2;SFRP2;ADAMTS12;SERPINB7
GO:0001704	formation of primary germ layer	http://amigo.geneontology.org/amigo/term/GO:0001704	54	6	0.617910447761194	9.71014492753623	2.74352459622706e-05	0.0100035765589929	1290;1301;1303;3624;4317;6423	COL5A2;COL11A1;COL12A1;INHBA;MMP8;SFRP2
GO:0007492	endoderm development	http://amigo.geneontology.org/amigo/term/GO:0007492	34	5	0.389054726368159	12.8516624040921	3.41159583026052e-05	0.0117077941610234	1290;1301;1303;3624;4317	COL5A2;COL11A1;COL12A1;INHBA;MMP8
GO:0044712	single-organism catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044712	273	12	3.12388059701493	3.84137601528906	3.6433738623165e-05	0.0118085795070858	1290;1300;1301;1303;1513;2191;4312;4314;4317;4320;4322;4958	COL5A2;COL10A1;COL11A1;COL12A1;CTSK;FAP;MMP1;MMP3;MMP8;MMP11;MMP13;OMD
GO:0051216	cartilage development	http://amigo.geneontology.org/amigo/term/GO:0051216	92	7	1.05273631840796	6.64933837429112	6.75961838126904e-05	0.0207555861243808	579;1300;1301;4322;6423;26585;81792	COL10A1;COL11A1;GREM1;MMP13;NKX3-2;SFRP2;ADAMTS12
GO:0007369	gastrulation	http://amigo.geneontology.org/amigo/term/GO:0007369	67	6	0.766666666666667	7.82608695652174	9.4807300222044e-05	0.0276552894747702	1290;1301;1303;3624;4317;6423	COL5A2;COL11A1;COL12A1;INHBA;MMP8;SFRP2
GO:0022411	cellular component disassembly	http://amigo.geneontology.org/amigo/term/GO:0022411	103	7	1.17860696517413	5.93921485859012	0.000139087549943406	0.0386398460176111	1513;2191;4312;4314;4317;4320;4322	CTSK;FAP;MMP1;MMP3;MMP8;MMP11;MMP13
